ID;Review text
331;El material de la tela es fresca y suave como se deseaba. Gustó mucho.
332;Compré el mueble no indicaba armado y todos los canales de atención fueron incompetentes para tratar de resolver el asunto
333;Siempre compro por la web y nunca me han salido mal los productos.Es la primera vez que me pasa. Las prendas estaban descosidas uno de los polos como picados por insectos.
334;El colaborador se desistió a que se revise el producto y así mismo en poder vaporizar la prensa ya que se encontraba compactada en una bolsa nada aceptable
335;Compré este producto por la buena calidad
336;Me gusta lo económico y está zapatilla cumple solo que la plantilla debe mejorarse un poco y espero que baje y retorne el color negro.
337;El modelo es lindo pero vinieron falladas
338;Pedido llegó bien rápido y es de buena calidad
339;Buena y rápida atención. Recomendable
340;Muy buena y rápida la atención
341;Me encanto está muy bonito el color tal cual fácil de armar y me llegó muy temprano. Contenta con la compra.
342;El biberón vino roto y aparentemente se ven reparados. No es.un producto nuevo.
343;Poner artículos con precios tentativos y uno compra  luego te llaman que ya no hay el producto y te devuelven la plata como a los 3 meses
344;No me dijeron el por qué ni nada. Hasta ahora no me han devuelto en cuenta el dinero pagado. Pésima atención.
345;Esta muy bonito y didáctico para los niños. Es fácil de transportar
346;Me encantaes comodiiiiiiisimo
347;Compra fácil a través de la app con buen descuento facilidad de recojo cerca a mi casa y buena calidad de la zapatilla a buen precio. Muy conforme con todo
348;Es la segunda vez q me despachan mal. El modelo q me entregaron no es el modelo q escogí.
349;El día 01 de marzo fui a recoger los productos pedidos pero solo me entregaron uno de ellos el enterizo malabar no lo recogí porque me dijeron que aún no había llegado a la tienda
350;Excelente  soy de pocas palabras
351;Compré este producto hace unos días facturaron el producto y el día que tenia que ir a recoger me llamaron y me dijeron que no había stock.
352;El pantalón muy bonito la talla es exacta y el material de primer
353;Compra rápida  llego sin problemas
354;Llego rápido excelente entrega
355;Me pueden contactar ya que ya no funciona y lo compre hace un mes
356;Super rápido todo me encanto la facilidad
357;Rayaron mi piso y dejaron mal ubicado mi tv y se rompió estoy buscando donde hacer mi denuncia formalmente
358;Es una cartuchera espaciosa llegó al día siguiente de la compra a primera hora del día excelente servicio.
359;A mi esposa le encantó el vestido verde y el S le quedó Perfecto aún cuando el recomendador decía M.
360;Compre varios productos este mes y todos fueron cancelados
361;muy buen producto robusto bonito y fácil de montar
362;El producto cumple con las características que solicitaba. El auto del delivery me sorprendió que viniera muy sucio si hubiera sido comestible lo que pedí no lo hubiera recibido.
363;Compré un vestido por la aplicacion y al siguiente dia me cancelaron el pedido sin ninguna explicacion.
364;Tenía dudas sobre el material por parecer plástico pero si es muy parecido al vidrio es más es difícil de diferenciar el vidrio de la cal sodada
365;Estéticamente me gustó mucho. pero cuando llegaron y me los puse no quería dejar de usarlos
366;Hasta ahora se ve bien el producto espero resulte ser lo que espero.
367;Excelente y cómodo para el colegio gracias
368;Perfecta para preescolar a mi peque le encantó
369;Ponen como eferta pero creo es solo para que ingresen en su aplicativo xq lo compre y no lo tienen mal
370;Compre este producto el año pasado y me pareció bueno bonito y barato
371;Entrega rápida durante la mañana. Recomendadísimo!!!!
372;Nunca lo entregaron  cancelaron la orden.
373;Compre este producto me llegó antes rapidito
374;Mi pedido fue por la talla 38 y me entregaron talla 37 encima es el cliente quién tiene q ir hasta la tienda a hacer el cambio y las tiendas de oechsle quedan lejos de mi domicilio muy mala experiencia de compra.
375;La compré el día de ayer y todas la funciones muy buenas ya la vincule a la app para ver el estado. Por el precio está muy bueno a comparación de otras refrigeradoras. Eso sí se recomienda el uso de un estabilizador ya que al ser controlador digital cualquier pulso (al enchufar-desenchufar) podría dañarla.
376;Me encantó pero las medidas no son las que dice en las indicaciones lo compre para irme de viaje porque decía una medida aceptable y resultó no medir así
377;Y yo debo experimentar la durabilidad para poder ponerle las 5 estrellas 🙃
378;No son iguales ala foto no lo recomiendo
379;La compré para mí hija y le encantó es tal cuál como se muestra en la página
380;Súper pedidas particularmente por su color
381;compre hace una semana todo bien
382;Me gusta es cálido para estación otoñal
383;Compré este producto reciente y me gusta se ve bonito en la mesa de mi hogar
384;Es suave al  caminar el tamaño del taco es ideal para una date.
385;Buen producto realizado y detallado
386;Compré unos zapatos casuales fantástico.
387;Compre a un precio razonable y me encanta
388;El short es igual a los de marcas reconocidas Columbia the North face. Son geniales para el verano y los colores son muy combinables. Recomendado al 100.
389;Queda super bonito y es tal cual la foto
390;El short es cómodo y bonito pero al lavarlo despinta mucho
391;Compre este producto y esta ok la talla los colores igual al de la foto.
392;Compré el jueves y me vino el sábado
393;color hermoso resistentes ruedas
394;Para uso escolar son muy cómodas ligeras y resistentes
395;Te pide que selecciones la talla pero no hay opciones de tallas.
396;Si van a rechazar el pedido deberían de especificar porque motivo no se aceptó  porque el inconveniente
397;Me lo he probado con el miedo de que sea muy rígido pero todo lo contrario es muy cómodo
398;me compre 1 de color entero crema pero esta la supero
399;No llega mi pedido ya paso más de una semana de la fecha de la supuesta entrega
400;Es buena máquina maravillosa..........
401;LA tengo y hasta ahora todo bien...
402;Compre un celular Samsung 5 y no me entregaron completo falto el motor del cargador
403;Muy bonito y el color fuera de lo común
404;Compre este producto hace unos días y estoy conforme
405;Me lo probé y esta lindooooooo
406;Osea compro el.producto ustedes lo anulan no me devuelven hasta ahora el dinero y encima me mandan una encuesta .
407;modelo clasico que combina con todo
408;No sé por qué razón cancelaron mi pedidoEn el correo no indica nadaY encima tengo que esperar 7 días aprox Para que devuelvan mi dineroQue perdida de tiempo.
409;Muy mal compro me hacen elegir una tienda para recoger diciendo q ahí si hay mis productos y después me dicen q no hay nunca más con ustedes.
410;Me llamaba la atención el producto
411;Compré el 19 y 20 dijeron q no había stock nadie me da razón de la devolución del dinero
412;NO ME ENVIARON EL PRODUCTO POR ESO SOLICITE DEVOLUCION
413;Pedi esta polera pero me llego otra
414;Personal flojo e irrespetuoso. No vuelvo a comprar con uds. Tengo fotos si les interesa saber quienes fueron.
415;El polo está bien hecho pero lo tuve que devolver el producto me llegó sucio y con un hueco. El despacho de la prenda fue mala.
416;Es muy bonita pues tienes varios compartimentos y es grande 
417;Muy bueno en relación precio/calidad no es como esas maderas que son débiles. Es madera de buena calidad solo que algunas partes tenían retazos como de otros colores. Es un poco pequeña pero así es el modelo.
418;buena calidad ................................
419;Vino rasgado y deteriorado . Se devolvera
420;Llegó antes de lo esperado buena calidad y buena atención
421;El producto es material 100% sintético de mala calidad incómodo por el material y genera una sensación de picazón cuando lo uso.
422;El color perfecto la talla adecuada en entalle sin molestias es cómodo al usarlo
423;Súper cómodo exactamente igual a la foto.
424;kkfeoaeswaswddddddddddddddddddddd
425;Muy buena calidad y precio. Excelente producto.
426;Cómo m1erd4 vale 17 mil soles es totalmente ridículo
427;No hay tallas y la talla 39 que compré parece de 38 hormas muy chicas
428;Los ventiladores llegaron dentro del plazo estipulado. Muy buena calidad precio cómodo no hacen ruido. Todo muy bien hasta ahora.
429;Muy bueno sonido impecable y buena calidad
430;Son de buena calidad y son como se muestran
431;Me.encanto liviana buen material y sobre muy lindo tiene tiene harta compartición muy lindo volveria a comprar
432;compre el producto y después de tres horas me envían un mensaje anulando mi pedido.
433;tinta generico de buena calidad
434;Compre el producto el sabado y domingo ya podía recogerlo.
435;Muy bonito muy buen precio muy buena calidad
436;El producto está muy bien la tela es excelente muy comoda pero es un poco más pequeña de lo que aparenta soy talla 34 y me queda muy ajustada por lo que asumo que debí comprar una en talla 36
437;Cuando recibi el producto uno de los pares de la zapatilla estaba en mal estado con mal acabado con pegamento que sobresalia y con raspones. Tuve que solicitar la devolución. Perdi tiempo y pasaje.
438;Compre este producto hace unos días y me entregaron unas zapatillas totalmente gastadas y con acabados totalmente horribles. Creo que piensan que están en el baratillo de ropa para mandar productos de segunda mano.
439;El diseño 11/10 tienen diseño elegante a un excelente precio ¡compramos dos juegos!. los platos y tazón tienen el tamaño ideal para una ración suficiente la taza tiene el tamaño apropiado para una buena taza de café pasado cuzqueño. La única obs es que los bordes superiores tienen un acabado áspero y tengo la sensación de que al mínimo golpe se quiñará
440;Nunca me lo entregaron por falta de stock. Fui a recoger con otra zapatillas que compré y me dijeron que lo habían cancelado sin notificarme antes. Me hicieron perder el tiempo y pasar un mal rato.
441;La entrega fue puntual  muy buen producto
442;Están bonitas las medias los colores tbn
443;Pude realizar la compra Online pero me cancelaron el pedido sin motivo alguno
444;El tv de 60' está genial es una tecnología muy buena
445;Las costuras de las lengüeta no tienen acabados se puede ver el relleno la plantilla interna se desprende. La presentacion del producto sin caja las zapatillas se entregaron envueltos en plastico film.
446;Las costuras de las lengüeta no tienen accesos se puede ver el relleno la plantilla interna se desprende. La presentacion del producto sin caja las zapatillas se entregaron envueltos en plastico film.
447;Se hizo la entrega del producto con la caja rota
448;compre el producto el dia jueves y a mi niña le encanto
449;Todo bien pero no incluye cargador 😃
450;Me cancelaron la compra es una estafa publicación engañosa
451;Fui a recoger unas compras y me dicen que no hay stock...! Hacen perder el tiempo...!
452;Compre el producto para probar por primera vez por qué me pareció rico la fragancia
453;Bonito pero la tela es muy delgada
454;No puedo calificar el producto porque no me lo entregan hacen seleccionar una fecha pero ya pasó 1 día y no hay confirmación de recojo en la tienda seleccionada espero no me hayan estafado el producto en realidad según la descripción tiene buenas características.
